listing_id,low,medium,high,fold
21741,0.425697078307,0.378494640191,0.195808286468,2
21744,0.830580234528,0.155757253369,0.0136625301093,1
21746,0.984980722268,0.0143272373825,0.000692014834688,2
21747,0.268075654904,0.3151567777,0.416767547528,4
21748,0.420043468475,0.48916866382,0.0907878950238,0
21753,0.578646659851,0.37066368262,0.0506896500786,2
21755,0.0425131972879,0.80100740989,0.156479378541,3
21756,0.99861039718,0.00128669047263,0.000102887504909,4
21759,0.843388617039,0.154269779722,0.00234159485747,4
21761,0.909526348114,0.0859714969993,0.0045021433228,3
21762,0.944029251734,0.0556540501614,0.000316718583539,4
21764,0.619276086489,0.319624116023,0.0610997540255,1
21765,0.976711332798,0.0224090411017,0.000879653826511,3
21766,0.545242150625,0.407265375058,0.0474924594164,3
21767,0.661569297314,0.28185625871,0.056574439009,4
21768,0.998906672001,0.00101995755297,7.33456884821e-05,2
21772,0.124320983887,0.408293733994,0.467385252317,2
21773,0.996041933695,0.0037060927134,0.000251990097847,0
21774,0.767442345619,0.219459106525,0.0130985307818,4
21777,0.302320231994,0.664181470871,0.0334982847174,4
21780,0.718516469002,0.258964300156,0.0225192193563,2
21781,0.988973855972,0.00972307457899,0.00130304736861,0
21786,0.9824137489,0.0171743504082,0.000411874983304,4
21788,0.335067818562,0.580139686664,0.0847925059497,2
21790,0.99868285656,0.000984686640246,0.000332485006462,1
21792,0.432736357053,0.426557054122,0.140706559022,2
21797,0.22826174895,0.711234629154,0.0605035809179,2
21799,0.968355675538,0.0304659884423,0.00117834556537,2
21800,0.923875768979,0.0744165629148,0.00170765650303,1
21801,0.637741208076,0.305758704742,0.0565001058082,1
21806,0.281661440929,0.439378450314,0.278960108757,0
21808,0.686223129431,0.265831987063,0.0479448723296,4
21811,0.519966602325,0.448140611251,0.0318927845607,4
21815,0.451255023479,0.277952979008,0.270792002479,1
21816,0.958166162173,0.0403519154837,0.00148189917672,3
21820,0.667147397995,0.301402141651,0.0314504597336,1
21823,0.531052112579,0.354175468286,0.114772419135,3
21826,0.989371617635,0.0104011374836,0.000227287237067,1
21829,0.999904751778,8.97226418601e-05,5.49552745118e-06,4
21832,0.494417170684,0.440471917391,0.0651108895739,1
21837,0.792746325334,0.204604749878,0.00264894907984,1
21843,0.601040442785,0.383889784416,0.0150697644179,2
21844,0.802865902583,0.194321657221,0.00281248078682,2
21845,0.0380560097595,0.424601495266,0.5373424987,2
21847,0.942206084728,0.0563067992528,0.00148712280982,0
21854,0.927152236303,0.0713306839267,0.00151704364301,0
21855,0.989184896151,0.0106171599279,0.000197913082957,3
21859,0.687254707019,0.292118047674,0.0206272825599,2
21861,0.959183990955,0.0305658467114,0.0102501545722,1
21879,0.574341317018,0.365200986465,0.0604576754073,0
21882,0.98416741689,0.015517653587,0.000314934673952,0
21886,0.926606754462,0.0727660233776,0.000627221345591,2
21888,0.857228914897,0.140403161446,0.00236795485641,2
21889,0.973736723264,0.0256221350282,0.000641142988267,0
21890,0.994931439559,0.00497510602387,9.34399431571e-05,0
21891,0.999823192755,0.000161417056612,1.54084824923e-05,3
21892,0.999630351861,0.000355893202747,1.3719765775e-05,4
21896,0.702861050765,0.254920318723,0.0422186404467,0
21897,0.63552860419,0.348759581645,0.0157117955387,1
21898,0.420028756062,0.491285075744,0.0886861681938,1
21900,0.918002665043,0.0815160498023,0.000481247756397,3
21905,0.465422501167,0.43628920118,0.0982883125544,0
21906,0.627811908722,0.346209645271,0.0259784522156,3
21909,0.999748647213,0.00023144116373,1.9930242767e-05,4
21915,0.602515141169,0.335947136084,0.0615377066036,1
21918,0.180129026373,0.74439406395,0.0754768985013,3
21922,0.904735565186,0.0907233978311,0.00454101703751,4
21923,0.982028504213,0.0177410691977,0.00023044240758,4
21924,0.27995489041,0.561701973279,0.158343126376,0
21927,0.919968942801,0.0770241928597,0.0030068474977,1
21930,0.0992045849562,0.474719613791,0.426075786352,0
21931,0.278841902812,0.598812500636,0.122345606486,3
21932,0.953191320101,0.0456984757135,0.00111018912867,3
21934,0.945373038451,0.0518618312975,0.00276509579271,0
21935,0.86692939202,0.12661212186,0.0064585202684,4
21937,0.927645941575,0.0662671190997,0.00608694258456,0
21940,0.954480648041,0.0446865744889,0.000832788704429,1
21944,0.520896752675,0.360639005899,0.118464241425,3
21949,0.196979612112,0.417250921329,0.385769486427,1
21951,0.910036087036,0.0838133866588,0.00615053065121,4
21955,0.86457101504,0.115923218429,0.0195058056464,0
21956,0.46474647522,0.464136471351,0.0711170819898,2
21957,0.906485994657,0.0927211766442,0.00079281408883,3
21960,0.24493813018,0.504646758238,0.250415076812,4
21962,0.258753374219,0.56239109238,0.178855523467,1
21965,0.957103590171,0.042202009509,0.000694423787839,3
21966,0.916983743509,0.0799060712258,0.00311017242105,2
21967,0.994247873624,0.00570239250859,4.97304281453e-05,2
21968,0.181222548087,0.566259205341,0.252518256505,1
21970,0.702177365621,0.258827596903,0.0389950306465,1
21971,0.334816917777,0.245826532443,0.419356524944,3
21972,0.72534352541,0.237090940277,0.03756553183,2
21973,0.323144942522,0.487889726957,0.188965310653,2
21975,0.958983937899,0.0381055474281,0.00291053380352,0
21976,0.789392352104,0.194892704487,0.0157149462029,2
21977,0.935210108757,0.0614162944257,0.0033735888234,2
21983,0.945378084977,0.0527968679865,0.00182500427278,3
21985,0.782774964968,0.200252115726,0.0169729050249,2
21987,0.217479512095,0.625757594903,0.156762888034,0
21988,0.938025077184,0.0574584330122,0.00451649174405,0
21992,0.69940340519,0.290253768365,0.0103428283085,3
21994,0.917886515458,0.0762263995906,0.00588711040715,0
21995,0.338901301225,0.45234388113,0.208754817645,0
21998,0.386269072692,0.572256147861,0.0414747831722,0
22003,0.919878423214,0.078720189631,0.00140136332872,3
22004,0.415714164575,0.380676418543,0.203609411915,4
22008,0.583653618892,0.369347681602,0.0469987081985,3
22010,0.380073487759,0.492786924044,0.127139605582,1
22011,0.976354678472,0.0234546127419,0.000190681782745,0
22012,0.98395138979,0.0136864896243,0.00236210312384,0
22013,0.989060163498,0.00955977741008,0.00138002595243,0
22016,0.899789313475,0.096685692668,0.00352496172612,3
22017,0.505384504795,0.418583591779,0.0760318649312,0
22019,0.986797134082,0.0131751693164,2.76961812536e-05,0
22020,0.986429512501,0.012808818991,0.000761699164286,3
22021,0.992969433467,0.00697232720753,5.82190962935e-05,4
22022,0.742247740428,0.239903837442,0.0178484354789,1
22024,0.980323692163,0.0192667081331,0.000409606606506,3
22025,0.788453320662,0.197010238965,0.0145364313697,2
22026,0.791244546572,0.194625889262,0.0141295728584,2
22031,0.98649863402,0.0133201495434,0.000181183427533,3
22032,0.998043040435,0.00191460188944,4.23509336542e-05,4
22036,0.472086548805,0.451210767031,0.0767026767135,2
22037,0.862232108911,0.135946104924,0.00182175888525,1
22046,0.483363201221,0.427924116453,0.0887126947443,2
22047,0.998202681541,0.00165017721398,0.000147114190137,2
22050,0.498365511497,0.415059437354,0.0865750523905,3
22051,0.997052808603,0.00236591541519,0.000581287623694,2
22052,0.953496356805,0.0456958400706,0.000807832131007,3
22054,0.997505883376,0.00243185142366,6.22257108868e-05,1
22055,0.965777536233,0.0336730219424,0.000549476186279,2
22060,0.505748232206,0.267614712318,0.226637065411,0
22064,0.98774900039,0.0120989509548,0.000152076529048,4
22066,0.994238317013,0.00572995018835,3.16783455977e-05,4
22068,0.972824990749,0.0262864964704,0.000888532735795,4
22071,0.988884965579,0.0106285015742,0.000486530538183,0
22073,0.923145055771,0.0717167804639,0.00513814001655,4
22074,0.413502862056,0.54271821181,0.0437789497276,0
22076,0.837410291036,0.0743908161918,0.0881988952557,3
22078,0.926344752312,0.0719316589336,0.00172357948031,4
22080,0.358096291622,0.482885191838,0.159018501639,3
22081,0.989171147346,0.0107702836394,5.85620715962e-05,2
22087,0.334891726573,0.373970856269,0.291137407223,0
22094,0.751731137435,0.227580676476,0.0206881780177,4
22096,0.654525617758,0.219419101874,0.126055290302,0
22099,0.475757320722,0.454979836941,0.0692628100514,1
22101,0.0749908660849,0.508164187272,0.416844973962,4
22104,0.0396348809203,0.165772224466,0.794592916965,0
22105,0.472280134757,0.447842796644,0.0798770661155,4
22107,0.882614552975,0.112954782943,0.00443065795116,0
22108,0.999415357908,0.000575050323581,9.57866905082e-06,4
22111,0.995322406292,0.00422843832833,0.000449185298445,4
22113,0.730159024398,0.252655699849,0.0171852723385,2
22114,0.999357918898,0.000609802450829,3.22510525924e-05,1
22119,0.642889698346,0.314319799344,0.0427905333539,0
22124,0.474978218476,0.448261688153,0.076760067294,4
22125,0.568246344725,0.400730927785,0.0310227212807,2
22132,0.997292180856,0.00262627137514,8.15445491753e-05,3
22133,0.90906949838,0.0903020252784,0.000628479310156,1
22135,0.699695805709,0.285362889369,0.0149412869165,2
22139,0.806606849035,0.166344771783,0.0270484040181,2
22140,0.996883054574,0.00290061471363,0.000216343619589,4
22149,0.113579866787,0.356637135148,0.529782960812,0
22152,0.237131506205,0.287248988946,0.475619514783,1
22153,0.993984659513,0.00481980464732,0.00119557060922,1
22161,0.942128777504,0.0559713207185,0.00189987279009,4
22164,0.992095828056,0.0075825623547,0.000321608182276,4
22166,0.624216119448,0.331644753615,0.044139140596,4
22167,0.995778560638,0.00397480170553,0.000246607844019,4
22168,0.880719900131,0.111548751593,0.00773136690259,4
22172,0.715233445168,0.263030832012,0.0217357029517,1
22174,0.0183222986137,0.211734339595,0.769943336646,3
22177,0.0488343747954,0.49097297589,0.460192630688,4
22178,0.32311591506,0.509907941024,0.166976143916,2
22181,0.786370754242,0.21236238877,0.00126682951426,4
22183,0.941856424014,0.0568850996594,0.00125847718058,2
22185,0.252258603772,0.46148738265,0.286253998677,2
22186,0.788106918335,0.202725003163,0.00916807260364,2
22187,0.071862898767,0.398921092351,0.529216031233,4
22189,0.993471086025,0.00647560957198,5.33250580096e-05,4
22191,0.741685390472,0.244554807742,0.0137597906093,3
22192,0.992960055669,0.00634176361685,0.000698197555418,4
22195,0.542810976505,0.410122931004,0.0470661136011,3
22198,0.618468125661,0.363342642784,0.0181892048568,4
22200,0.996959189574,0.00301333058936,2.74669061279e-05,4
22203,0.400192608436,0.456147074699,0.143660309414,3
22205,0.798547506332,0.185070668658,0.0163818180251,0
22207,0.994633952777,0.00513874785975,0.000227304849735,1
22210,0.990838487943,0.00891417358071,0.000247392793729,1
22211,0.949767549833,0.0500470250845,0.000185419456102,1
22217,0.532656957706,0.450360367695,0.0169826758405,2
22218,0.358820001284,0.520474890868,0.120705102881,0
22220,0.412101378043,0.29267886281,0.295219739278,0
22223,0.618935525417,0.338288297256,0.042776171118,3
22225,0.498614807924,0.404722352823,0.0966628690561,3
22227,0.210982456803,0.497807115316,0.291210442781,1
22228,0.998107632001,0.00167111726478,0.000221276117372,2
22229,0.469677517811,0.484089155992,0.0462333125373,3
22231,0.726793169975,0.239216004809,0.0339908494304,1
22232,0.979686021805,0.0197275690734,0.000586435189083,3
22236,0.963850557804,0.0343028058608,0.0018466495676,0
22238,0.76345405976,0.221956561009,0.0145893869922,4
22246,0.57914664348,0.391003678242,0.0298496584098,3
22253,0.57537506024,0.380701581637,0.0439233618478,2
22254,0.760458866755,0.231349329154,0.00819181355958,0
22255,0.495977322261,0.452642321587,0.0513803847134,3
22256,0.886108696461,0.103039085865,0.0108522142594,2
22258,0.732149124146,0.251707911491,0.016142993855,1
22259,0.906226217747,0.0886114984751,0.00516228051856,3
22260,0.940827429295,0.0583253962298,0.000847165977272,0
22261,0.50753963987,0.448484023412,0.0439763516188,0
22262,0.945818086465,0.0530897875627,0.00109213443163,2
22265,0.991609275341,0.00696560569728,0.00142510289637,2
22266,0.949344456196,0.0478383960823,0.00281716277823,3
22267,0.0183210784259,0.136026265721,0.845652659734,0
22269,0.94408283631,0.0543832120796,0.00153395851764,2
22271,0.253425752123,0.580229461193,0.166344801585,2
22273,0.429608484109,0.50836288929,0.0620286489526,3
22275,0.606502016385,0.306067119042,0.0874308670561,1
22281,0.114984614154,0.4984613657,0.386554062366,3
22282,0.822567065557,0.148142886659,0.0292900378505,4
22285,0.426798482736,0.44938108325,0.123820448915,4
22287,0.0187139591823,0.269771695137,0.711514333884,2
22288,0.0884009922544,0.545434504747,0.366164465745,1
22291,0.554103871187,0.408472498258,0.0374236255884,3
22295,0.999410390854,0.000542370883826,4.72090572051e-05,3
22296,0.333057334026,0.571861068408,0.0950815988084,2
22298,0.86771774292,0.101495636006,0.0307866552224,4
22299,0.902903815111,0.0914083719254,0.00568785099313,1
22301,0.519953002532,0.33769368132,0.14235334595,0
22302,0.506763080756,0.453527778387,0.0397091346482,3
22306,0.972933570544,0.026839564244,0.000226823351113,3
22309,0.989821155866,0.0097571114699,0.000421744014602,3
22313,0.492187996705,0.348778863748,0.159033159415,3
22314,0.991643369198,0.00778247105579,0.000574149928677,1
22315,0.00539063476026,0.0623305303355,0.9322788318,1
22319,0.994140247504,0.00562712969258,0.000232615784626,1
22321,0.994495610396,0.00495846259097,0.000545919048212,0
22324,0.986550569534,0.0133682979892,8.11053093154e-05,1
22325,0.393359045188,0.553015470505,0.0536254892747,4
22326,0.909716129303,0.0853232592344,0.00496059159438,2
22329,0.997861742973,0.0020441301167,9.41542724225e-05,1
22331,0.979090074698,0.0191295541202,0.00178040820174,3
22332,0.54931439956,0.388647566239,0.0620379907389,1
22334,0.993029812972,0.00688714999706,8.30792560009e-05,1
22337,0.97479814291,0.00446474311563,0.0207371146729,4
22338,0.877942562103,0.110487644871,0.0115697893004,2
22339,0.246517221133,0.589860876401,0.163621917367,3
22345,0.0445705863337,0.595474948486,0.359954456488,0
22348,0.365441858768,0.497835755348,0.136722413202,0
22350,0.106836746136,0.165504882733,0.727658351262,2
22352,0.842838009199,0.148645222187,0.00851676023255,3
22354,0.617208460967,0.329155415297,0.0536361187696,2
22357,0.529370208581,0.404995083809,0.0656346989175,1
22365,0.911066393058,0.0863836755355,0.00254991557449,0
22367,0.515851050615,0.439150035381,0.0449989189704,0
22372,0.384109079838,0.454820483923,0.161070433756,1
22374,0.918415466944,0.0790329376856,0.0025515644035,3
22376,0.593442519506,0.404152294,0.0024051812555,0
22380,0.89860467116,0.100113751988,0.00128156412393,3
22384,0.551139553388,0.417092621326,0.0317678637803,0
22385,0.855354468028,0.131101183593,0.0135444002226,1
22387,0.651376465956,0.314011226098,0.0346123042206,0
22388,0.793660541375,0.195041979353,0.0112974752362,1
22391,0.42106645306,0.545705199242,0.033228347078,0
22393,0.66783930858,0.265117411812,0.0670432932675,4
22394,0.857116321723,0.140097210805,0.0027864605654,4
22396,0.601964771748,0.36657850941,0.0314567151169,1
22398,0.996549169223,0.00311343969467,0.000337408583922,2
22399,0.334157596032,0.327378153801,0.338464260101,0
22400,0.217221607765,0.550196588039,0.232581799229,3
22401,0.2699157993,0.434218128522,0.295866072178,1
22402,0.0803080598513,0.15898201863,0.760709881783,4
22403,0.66985887289,0.272060980399,0.0580801529189,0
22407,0.907208820184,0.0913327534993,0.00145845219959,1
22409,0.983750164509,0.0113173409676,0.00493246790332,1
22412,0.995113193989,0.00413045985624,0.000756356933077,0
22413,0.449527988831,0.478971431653,0.071500595659,4
22416,0.336741248767,0.607669949532,0.0555888252954,4
22418,0.662098328273,0.307024359703,0.0308773082991,1
22420,0.453827053308,0.395932366451,0.150240580241,0
22423,0.935241043568,0.0542793236673,0.0104796063776,3
22424,0.605408628782,0.338083128134,0.0565082505345,0
22425,0.785832802455,0.203803231319,0.0103639724354,4
22426,0.874346077442,0.123294115067,0.00235983535337,4
22429,0.890619397163,0.104220703244,0.00515988081073,0
22432,0.989308953285,0.0106760390724,1.50212579986e-05,0
22437,0.96336076657,0.0355768216153,0.00106244245156,0
22441,0.590097705523,0.375351289908,0.0345510020852,0
22446,0.993797381719,0.00616141098241,4.12101514182e-05,1
22448,0.507416238387,0.465034772952,0.0275490072866,3
22450,0.403942545255,0.476243356864,0.119814107815,2
22452,0.0268363598734,0.331359505653,0.641804158688,2
22453,0.930827061335,0.065117739141,0.00405519572087,4
22457,0.439741412799,0.504607041677,0.0556515368323,2
22458,0.0582895725965,0.47822740674,0.46348302563,0
22459,0.507626086473,0.199040345848,0.293333570162,2
22462,0.743818084399,0.247288922469,0.00889298630257,3
22463,0.150806201001,0.655303239822,0.193890556693,2
22464,0.74471048514,0.241852541765,0.0134369765098,0
22466,0.507299413284,0.47114126881,0.0215593185276,4
22469,0.998155315717,0.00162481636895,0.000219855331428,3
22470,0.628928760688,0.349364091953,0.0217071523269,1
22471,0.345731288195,0.587154169877,0.0671145543456,1
22472,0.737688084443,0.244657715162,0.0176542146752,4
22478,0.959169328213,0.0405568027248,0.000273852875883,0
22481,0.999530732632,0.000436524753847,3.27317711708e-05,3
22488,0.697549819946,0.274755472938,0.0276946915934,1
22489,0.803849637508,0.185776184003,0.0103741486867,0
22491,0.797034919262,0.163611536225,0.0393535420299,1
22492,0.781515955925,0.196781893571,0.0217021889985,0
22494,0.951394736767,0.0251671361427,0.0234381354724,0
22495,0.431058128675,0.433348874251,0.135593004525,2
22496,0.988860646884,0.00947376449282,0.00166561078125,2
22500,0.996125817299,0.00382086619114,5.32959735816e-05,3
22501,0.390487571557,0.547012269497,0.0625001788139,1
22502,0.800151089827,0.194287662705,0.00556122309839,2
22503,0.741163035234,0.244755928715,0.0140810385346,2
22506,0.918640712897,0.0793760567904,0.00198322394863,0
22508,0.627468446891,0.304782132308,0.0677494332194,4
22513,0.881289402644,0.113589368761,0.00512120360509,1
22515,0.894873301188,0.100895876686,0.00423081824556,0
22521,0.947437107563,0.0479473210871,0.00461556840067,3
22522,0.598900874456,0.337597290675,0.0635018410782,3
22524,0.884101867676,0.108245693147,0.00765243219212,2
22537,0.809228380521,0.184245655934,0.00652598356828,3
22539,0.049086689949,0.249692330758,0.701220969359,0
22544,0.796813050906,0.179109811783,0.0240771553169,3
22547,0.390891412894,0.499248087406,0.109860487282,1
22550,0.639941513538,0.311341414849,0.0487170827885,3
22551,0.876543859641,0.121031949917,0.00242417197054,1
22557,0.99560602506,0.00412367066989,0.000270311327768,1
22563,0.798220713933,0.194323206941,0.00745608021195,3
22564,0.896670619647,0.0991018712521,0.00422750848035,3
22567,0.946095744769,0.0532903199395,0.000613928025511,2
22570,0.764061927795,0.231185898185,0.00475219093884,3
22573,0.501220921675,0.423266351223,0.0755127469699,1
22582,0.521094799042,0.42768501242,0.0512202096482,2
22584,0.999475081762,0.000335930070529,0.000189033366041,1
22587,0.965976059437,0.0329190194607,0.00110492579794,4
22588,0.692162791888,0.138536555072,0.16930061082,1
22589,0.598688165347,0.370504945517,0.0308068965872,3
22593,0.438134382168,0.349982261658,0.211883336306,0
22594,0.129601453741,0.466662218173,0.403736352921,0
22597,0.989553173383,0.0104154786095,3.13607949162e-05,4
22598,0.221741144856,0.658700724443,0.119558138152,0
22599,0.730619668961,0.191546306014,0.0778340250254,1
22600,0.644524196784,0.349191427231,0.00628440423558,2
22602,0.756470779578,0.233804966013,0.00972424773499,3
22603,0.988405406475,0.0110504347831,0.000544134983405,3
22606,0.965066194534,0.0346211747577,0.00031263276469,4
22607,0.173227543632,0.494112759829,0.332659681638,2
22610,0.963646690051,0.0353738243381,0.000979494633308,4
22611,0.123583686848,0.589057485263,0.287358790636,1
22614,0.812957545122,0.182758505146,0.0042839141873,1
22615,0.670890251795,0.316573709249,0.0125360529249,3
22623,0.973393917084,0.0257462623219,0.000859821215272,4
22626,0.952172994614,0.0448893209298,0.0029376935369,0
22627,0.361186176538,0.558491806189,0.0803220172723,1
22628,0.929406364759,0.0672866056363,0.00330700810688,2
22629,0.329356660446,0.463953326146,0.20668999354,0
22630,0.998485763868,0.00148682851189,2.73779108587e-05,1
22631,0.487979322672,0.401234636704,0.11078603069,3
22633,0.891486287117,0.0949512049556,0.0135624973724,4
22635,0.972804327806,0.0157759174084,0.0114197665825,2
22636,0.663648327192,0.250119591753,0.0862320611874,3
22637,0.998948335648,0.000995747589817,5.58738004959e-05,0
22638,0.176056151589,0.619920750459,0.204023127755,0
22642,0.252310524384,0.490760395924,0.25692906479,1
22644,0.272107462088,0.474942962329,0.252949600418,2
22649,0.299753273527,0.658931493759,0.0413152668625,1
22650,0.335156251987,0.505237181981,0.159606580933,4
22651,0.77270569404,0.213572233915,0.0137220726659,4
22652,0.987111548583,0.0124993175268,0.000389108473125,3
22656,0.961265365283,0.0380414215227,0.000693168025464,3
22661,0.945521930854,0.0539336415629,0.000544431221594,3
22664,0.339562088251,0.374978651603,0.285459235311,2
22666,0.915946225325,0.0838199046751,0.00023390451679,4
22668,0.75784744819,0.200632659098,0.041519905751,0
22671,0.876540958881,0.121080460648,0.00237859610934,3
22672,0.91888999939,0.0749498779575,0.00616012855122,3
22674,0.51833319664,0.457436005274,0.0242307980855,4
22675,0.995111207167,0.00475522208338,0.000133564683589,2
22676,0.688199659189,0.25638307631,0.0554172645013,4
22679,0.358479936918,0.22263387839,0.418886194626,3
22680,0.991573492686,0.00777207051093,0.000654440606013,2
22681,0.717262248198,0.277331153552,0.00540661866156,3
22683,0.304633200169,0.567878027757,0.12748880436,1
22684,0.854710539182,0.141226698955,0.00406276248395,4
22685,0.902854204178,0.0943562065562,0.00278960502086,3
22686,0.97338227431,0.0261232871562,0.000494444480864,2
22693,0.0020441058247,0.10529324164,0.892662664255,0
22694,0.0610422715545,0.34469144543,0.594266295433,1
22699,0.828892350197,0.15778987358,0.0133177299673,0
22700,0.592352469762,0.342429767052,0.0652177718778,0
22702,0.347667356332,0.5237377882,0.128594872852,1
22706,0.999087631702,0.000889476543913,2.29040457877e-05,2
22711,0.754771788915,0.188147470355,0.0570807506641,3
22716,0.894954760869,0.102921846012,0.0021233644026,3
22717,0.995374759038,0.00367437419482,0.000950853146302,4
22719,0.826043268045,0.169137994448,0.00481872508923,1
22722,0.918021420638,0.07852435112,0.0034542302213,2
22728,0.977973421415,0.0214555083464,0.000571091872795,0
22729,0.857583522797,0.129471498231,0.0129449659338,4
22730,0.999062240124,0.000908261669489,2.94877451476e-05,2
22731,0.909006913503,0.0852030366659,0.00579005743687,1
22736,0.998799264431,0.00116566099071,3.51016885058e-05,3
22741,0.99373292923,0.00483894449038,0.00142813012159,2
22743,0.993778049946,0.00563110418928,0.000590809184359,3
22745,0.983071029186,0.0167091985544,0.000219768296423,3
22755,0.810318330924,0.180316324035,0.00936534069479,2
22756,0.960452397664,0.0368578514705,0.00268972762084,3
22757,0.234247247378,0.466116726398,0.299636016289,2
22758,0.987214565277,0.0122477334614,0.000537704181625,4
22759,0.982704619567,0.0166064606359,0.000688912152934,0
22760,0.808300395807,0.176951850454,0.0147477273519,3
22765,0.752784113089,0.222609798114,0.0246060925225,1
22766,0.846959869067,0.150927707553,0.00211244716775,4
22771,0.819005688032,0.163345947862,0.0176483374089,0
22773,0.969184557597,0.0294665774951,0.00134886735274,0
22775,0.985317548116,0.0143432766199,0.000339196975498,3
22779,0.086538379391,0.243433564901,0.670028070609,1
22781,0.933226168156,0.06361085549,0.00316296269496,3
22787,0.83675010999,0.160535017649,0.00271491069968,2
22789,0.902812540531,0.0948439836502,0.00234347189932,3
22791,0.947108626366,0.0511550071339,0.00173634236368,3
22792,0.908684372902,0.0900720308224,0.00124358874746,0
22796,0.684507886569,0.294724971056,0.0207671529303,3
22799,0.594709813595,0.362968186537,0.0423219899336,2
22800,0.819458524386,0.172789807121,0.00775170326233,1
22801,0.944495638212,0.0546384950479,0.000865839072503,0
22802,0.739765266577,0.25292528669,0.00730946535865,4
22805,0.618363320827,0.359356840452,0.0222798424462,3
22806,0.952951073647,0.0457036457956,0.00134528876515,3
22807,0.992156207561,0.0077951302131,4.86525702096e-05,0
22808,0.404510756334,0.430763940016,0.164725288749,1
22810,0.15297305584,0.590116838614,0.256910110513,4
22811,0.811081667741,0.179893354575,0.0090250124534,3
22813,0.997717062632,0.00220382683134,7.91135753389e-05,3
22821,0.275583694379,0.510931362708,0.213484937946,3
22822,0.0536349800726,0.270837361614,0.675527652105,0
22825,0.765059689681,0.209377889832,0.0255623999983,0
22828,0.0979802012444,0.28377618889,0.618243614833,2
22834,0.954798519611,0.0411671722929,0.00403432284171,2
22837,0.998246987661,0.0017378567718,1.51468060115e-05,2
22840,0.99032441775,0.00944487998883,0.000230728895986,2
22842,0.953741292159,0.0443507718543,0.00190791976638,1
22843,0.910116612911,0.0878253380458,0.00205802502266,2
22846,0.63059703509,0.33510201176,0.0343009394904,2
22850,0.405987352133,0.515256404877,0.0787562703093,2
22851,0.996743142605,0.00323547636314,2.13724943023e-05,0
22853,0.9674898386,0.0322102624923,0.000299866699303,3
22856,0.944187064966,0.0514563446244,0.0043565944458,4
22857,0.995561381181,0.0043865442276,5.20866093818e-05,0
22859,0.529901325703,0.349124749502,0.120973922312,1
22861,0.999618629615,0.000135084665089,0.00024626639788,2
22862,0.0374518446624,0.272966643174,0.689581513405,4
22863,0.38200879097,0.503880212704,0.11411100626,2
22864,0.999478598436,0.000511956818324,9.43471028828e-06,1
22865,0.0959823901455,0.577707489332,0.326310118039,2
22867,0.715234994888,0.244534904758,0.0402301028371,1
22869,0.798139194647,0.187669475873,0.0141913273061,2
22871,0.337924102942,0.491565078497,0.170510838429,1
22873,0.203424875935,0.574158628782,0.222416505218,1
22874,0.998120923837,0.00182483578101,5.42328380106e-05,2
22880,0.539926767349,0.38609307011,0.0739801749587,0
22883,0.722950379054,0.243961393833,0.0330882084866,3
22884,0.985246777534,0.0145538297171,0.000199364231473,3
22886,0.477386832237,0.452176650365,0.0704365161558,3
22888,0.998730182648,0.00125020525108,1.96142382265e-05,4
22892,0.999583681424,0.000405381666496,1.0922045476e-05,0
22898,0.999174654484,0.000819606337852,5.73968782192e-06,0
22900,0.895879526933,0.0702523936828,0.0338680793842,1
22902,0.984535872936,0.0150048232948,0.000459340493156,1
22903,0.0609482998649,0.204060907165,0.734990775585,2
22904,0.661361356576,0.316759675741,0.0218789745122,0
22908,0.868220527967,0.105068291227,0.0267111894985,1
22909,0.656422436237,0.324339548747,0.0192380268127,2
22911,0.322054902713,0.540995736917,0.136949330568,4
22912,0.514161199331,0.417719453573,0.0681193346779,1
22914,0.875341713428,0.117017845313,0.00764039903879,3
22918,0.969455341498,0.0299570094794,0.000587644967406,2
22919,0.0290351721148,0.408499221007,0.562465598186,4
22922,0.636007070541,0.298861354589,0.0651315674186,3
22923,0.958660523097,0.0406704222163,0.000669030589052,3
22924,0.995058079561,0.00490763457492,3.430496569e-05,3
22929,0.546544035276,0.347320516904,0.106135445337,1
22932,0.603956977526,0.370687603951,0.0253554328034,1
22934,0.386473615964,0.424903213978,0.188623132805,1
22938,0.928378840288,0.0664611284932,0.00516000832431,0
22941,0.609223763148,0.269844387968,0.120931829015,1
22946,0.994450668494,0.00528532251095,0.000264009548118,1
22948,0.464187949896,0.488379677137,0.0474323555827,1
22949,0.95913139979,0.0404708956679,0.000397726544179,0
22950,0.637741486231,0.336134771506,0.0261237403999,4
22951,0.998559375604,0.00130950519815,0.000131164886019,3
22955,0.150920393566,0.446858445803,0.40222115318,1
22956,0.995266536872,0.00469189858995,4.15253962274e-05,4
22960,0.923701186975,0.0712643675506,0.00503443274647,3
22961,0.0659117251635,0.654701769352,0.279386540254,0
22964,0.6673361063,0.285843277971,0.0468206057946,4
22965,0.368076930443,0.482586830854,0.149336253603,0
22973,0.393210619688,0.575350542863,0.0314388386905,0
22975,0.992201566696,0.00771729679157,8.11657009763e-05,2
22979,0.137532266478,0.340497304996,0.521970450878,3
22980,0.00612238251294,0.111964498957,0.881913125515,4
22984,0.940350194772,0.0542696304619,0.00538018811494,0
22985,0.897333502769,0.09948541224,0.00318109267391,4
22986,0.230840822061,0.675522188346,0.0936369895935,1
22987,0.91755704085,0.0665952873727,0.0158476432165,0
